Invoice,StockCode,Description,Quantity,Price,TotalPrice,Customer ID,Country,InvoiceDate,IsCancelled,HasCustomerID,IsServiceCode,PriceAnomaly,OutlierType,IQR_upper_threshold,TimesOverThreshold,SignalBulkQuantity,SignalNonUK,SignalRepeatOutlierCustomer,LikelyB2B,IsUnflaggedServiceCode
545722,79321,CHILLI LIGHTS,96,4.95,475.20000000000005,16013.0,United Kingdom,2011-03-07 11:06:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
571318,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,96,4.95,475.20000000000005,17404.0,Sweden,2011-10-17 10:50:00,False,True,False,False,IQR_upper,38.63,12.3,True,True,True,True,False
574888,79321,CHILLI LIGHTS,96,4.95,475.20000000000005,16353.0,United Kingdom,2011-11-07 14:21:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
577842,79321,CHILLI LIGHTS,96,4.95,475.20000000000005,16353.0,United Kingdom,2011-11-22 10:39:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
566867,79321,CHILLI LIGHTS,96,4.95,475.20000000000005,13694.0,United Kingdom,2011-09-15 12:56:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
577720,79321,CHILLI LIGHTS,96,4.95,475.20000000000005,16013.0,United Kingdom,2011-11-21 12:21:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
571864,85014B,RED RETROSPOT UMBRELLA,96,4.95,475.20000000000005,12731.0,France,2011-10-19 13:49:00,False,True,False,False,IQR_upper,38.63,12.3,True,True,True,True,False
545582,85014B,RED RETROSPOT UMBRELLA,96,4.95,475.20000000000005,13694.0,United Kingdom,2011-03-04 09:05:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
569334,22991,GIRAFFE WOODEN RULER,288,1.65,475.2,12931.0,United Kingdom,2011-10-03 13:53:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
574092,22077,6 RIBBONS RUSTIC CHARM,288,1.65,475.2,16684.0,United Kingdom,2011-11-03 09:28:00,False,True,False,False,IQR_upper,38.63,12.3,True,False,True,True,False
576365,23188,VINTAGE  2 METRE FOLDING RULER,120,3.95,474.0,,United Kingdom,2011-11-14 17:55:00,False,False,False,False,IQR_upper,38.63,12.27,True,False,False,True,False
572051,23480,MINI LIGHTS WOODLAND MUSHROOMS,144,3.29,473.76,14646.0,Netherlands,2011-10-20 12:24:00,False,True,False,False,IQR_upper,38.63,12.27,True,True,True,True,False
573002,23480,MINI LIGHTS WOODLAND MUSHROOMS,144,3.29,473.76,14646.0,Netherlands,2011-10-27 12:09:00,False,True,False,False,IQR_upper,38.63,12.27,True,True,True,True,False
536783,48194,DOORMAT HEARTS,70,6.75,472.5,15061.0,United Kingdom,2010-12-02 15:19:00,False,True,False,False,IQR_upper,38.63,12.23,True,False,True,True,False
572196,23132,SMALL IVORY HEART WALL ORGANISER,120,3.92,470.4,18102.0,United Kingdom,2011-10-21 11:54:00,False,True,False,False,IQR_upper,38.63,12.18,True,False,True,True,False
576365,23439,HAND WARMER RED LOVE HEART,95,4.95,470.25,,United Kingdom,2011-11-14 17:55:00,False,False,False,False,IQR_upper,38.63,12.17,True,False,False,True,False
581566,23404,HOME SWEET HOME BLACKBOARD,144,3.26,469.43999999999994,18102.0,United Kingdom,2011-12-09 11:50:00,False,True,False,False,IQR_upper,38.63,12.15,True,False,True,True,False
574352,23132,SMALL IVORY HEART WALL ORGANISER,120,3.9,468.0,18102.0,United Kingdom,2011-11-04 10:38:00,False,True,False,False,IQR_upper,38.63,12.12,True,False,True,True,False
572670,22065,CHRISTMAS PUDDING TRINKET POT ,1200,0.39,468.0,13685.0,United Kingdom,2011-10-25 13:14:00,False,True,False,False,IQR_upper,38.63,12.12,True,False,True,True,False
567852,22847,BREAD BIN DINER STYLE IVORY,40,11.67,466.8,18102.0,United Kingdom,2011-09-22 13:21:00,False,True,False,False,IQR_upper,38.63,12.09,False,False,True,True,False
567852,22846,BREAD BIN DINER STYLE RED ,40,11.67,466.8,18102.0,United Kingdom,2011-09-22 13:21:00,False,True,False,False,IQR_upper,38.63,12.09,False,False,True,True,False
577531,22947,WOODEN ADVENT CALENDAR RED,28,16.63,465.64,,United Kingdom,2011-11-20 13:58:00,False,False,False,False,IQR_upper,38.63,12.06,False,False,False,False,False
576365,22141,CHRISTMAS CRAFT TREE TOP ANGEL,94,4.95,465.3,,United Kingdom,2011-11-14 17:55:00,False,False,False,False,IQR_upper,38.63,12.05,True,False,False,True,False
555352,47590B,PINK HAPPY BIRTHDAY BUNTING,100,4.65,465.00000000000006,15838.0,United Kingdom,2011-06-02 12:46:00,False,True,False,False,IQR_upper,38.63,12.04,True,False,True,True,False
569255,23406,HOME SWEET HOME KEY HOLDER,112,4.15,464.80000000000007,18102.0,United Kingdom,2011-10-03 11:01:00,False,True,False,False,IQR_upper,38.63,12.03,True,False,True,True,False
569263,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,112,4.15,464.80000000000007,18102.0,United Kingdom,2011-10-03 11:37:00,False,True,False,False,IQR_upper,38.63,12.03,True,False,True,True,False
569365,23401,RUSTIC MIRROR WITH LACE HEART,112,4.15,464.80000000000007,18102.0,United Kingdom,2011-10-03 15:24:00,False,True,False,False,IQR_upper,38.63,12.03,True,False,True,True,False
574941,23319,BOX OF 6 MINI 50'S CRACKERS,78,5.95,464.1,,United Kingdom,2011-11-07 17:42:00,False,False,False,False,IQR_upper,38.63,12.02,True,False,False,True,False
536785,84879,ASSORTED COLOUR BIRD ORNAMENT,320,1.45,464.0,15061.0,United Kingdom,2010-12-02 15:22:00,False,True,False,False,IQR_upper,38.63,12.01,True,False,True,True,False
572196,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,112,4.14,463.67999999999995,18102.0,United Kingdom,2011-10-21 11:54:00,False,True,False,False,IQR_upper,38.63,12.0,True,False,True,True,False
553368,48116,DOORMAT MULTICOLOUR STRIPE,101,4.58,462.58,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.98,True,False,True,True,False
579252,21174,POTTERING IN THE SHED METAL SIGN,192,2.4,460.79999999999995,17450.0,United Kingdom,2011-11-28 16:47:00,False,True,False,False,IQR_upper,38.63,11.93,True,False,True,True,False
576090,21166,COOK WITH WINE METAL SIGN ,192,2.4,460.79999999999995,17450.0,United Kingdom,2011-11-14 08:56:00,False,True,False,False,IQR_upper,38.63,11.93,True,False,True,True,False
565589,21181,PLEASE ONE PERSON METAL SIGN,192,2.4,460.79999999999995,17450.0,United Kingdom,2011-09-05 13:52:00,False,True,False,False,IQR_upper,38.63,11.93,True,False,True,True,False
576090,21181,PLEASE ONE PERSON METAL SIGN,192,2.4,460.79999999999995,17450.0,United Kingdom,2011-11-14 08:56:00,False,True,False,False,IQR_upper,38.63,11.93,True,False,True,True,False
574941,21889,WOODEN BOX OF DOMINOES,156,2.95,460.20000000000005,,United Kingdom,2011-11-07 17:42:00,False,False,False,False,IQR_upper,38.63,11.91,True,False,False,True,False
552038,22839,3 TIER CAKE TIN GREEN AND CREAM,36,12.75,459.0,14156.0,EIRE,2011-05-06 08:08:00,False,True,False,False,IQR_upper,38.63,11.88,False,True,True,True,False
548245,48138,DOORMAT UNION FLAG,60,7.65,459.0,12823.0,United Kingdom,2011-03-30 10:36:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,False,True,False
580985,21623,VINTAGE UNION JACK MEMOBOARD,54,8.5,459.0,17389.0,United Kingdom,2011-12-06 16:33:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,True,True,False
560580,22844,VINTAGE CREAM DOG FOOD CONTAINER,60,7.65,459.0,14088.0,United Kingdom,2011-07-19 15:23:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,True,True,False
562439,21481,FAWN BLUE HOT WATER BOTTLE,180,2.55,458.99999999999994,12931.0,United Kingdom,2011-08-04 18:06:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,True,True,False
560080,21166,COOK WITH WINE METAL SIGN ,192,2.39,458.88,17450.0,United Kingdom,2011-07-14 16:23:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,True,True,False
560080,82600,NO SINGING METAL SIGN,192,2.39,458.88,17450.0,United Kingdom,2011-07-14 16:23:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,True,True,False
579249,82600,N0 SINGING METAL SIGN,192,2.39,458.88,17450.0,United Kingdom,2011-11-28 16:32:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,True,True,False
560080,21181,PLEASE ONE PERSON METAL SIGN,192,2.39,458.88,17450.0,United Kingdom,2011-07-14 16:23:00,False,True,False,False,IQR_upper,38.63,11.88,True,False,True,True,False
574941,23300,GARDENERS KNEELING PAD CUP OF TEA ,116,3.95,458.20000000000005,,United Kingdom,2011-11-07 17:42:00,False,False,False,False,IQR_upper,38.63,11.86,True,False,False,True,False
553368,21955,DOORMAT UNION JACK GUNS AND ROSES,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,22690,DOORMAT HOME SWEET HOME BLUE ,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,21523,DOORMAT FANCY FONT HOME SWEET HOME,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
566936,22414,DOORMAT NEIGHBOURHOOD WITCH ,100,4.58,458.0,18102.0,United Kingdom,2011-09-15 15:35:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
566936,21955,DOORMAT UNION JACK GUNS AND ROSES,100,4.58,458.0,18102.0,United Kingdom,2011-09-15 15:35:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,48188,DOORMAT WELCOME PUPPIES,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,48185,DOORMAT FAIRY CAKE,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
566936,22660,DOORMAT I LOVE LONDON,100,4.58,458.0,18102.0,United Kingdom,2011-09-15 15:35:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,48173C,DOORMAT BLACK FLOCK ,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,48194,DOORMAT HEARTS,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
566935,22691,DOORMAT WELCOME SUNRISE,100,4.58,458.0,18102.0,United Kingdom,2011-09-15 15:35:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,48187,DOORMAT NEW ENGLAND,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,23283,DOORMAT VINTAGE LEAVES DESIGN ,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
568717,23283,DOORMAT VINTAGE LEAF,100,4.58,458.0,18102.0,United Kingdom,2011-09-28 16:17:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
566936,21524,DOORMAT SPOTTY HOME SWEET HOME,100,4.58,458.0,18102.0,United Kingdom,2011-09-15 15:35:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
553368,48138,DOORMAT UNION FLAG,100,4.58,458.0,18102.0,United Kingdom,2011-05-16 14:24:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
562439,22564,ALPHABET STENCIL CRAFT,432,1.06,457.92,12931.0,United Kingdom,2011-08-04 18:06:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
563074,22564,ALPHABET STENCIL CRAFT,432,1.06,457.92,12931.0,United Kingdom,2011-08-11 15:58:00,False,True,False,False,IQR_upper,38.63,11.86,True,False,True,True,False
541206,20750,RED RETROSPOT MINI CASES,72,6.35,457.2,14646.0,Netherlands,2011-01-14 12:24:00,False,True,False,False,IQR_upper,38.63,11.84,True,True,True,True,False
578249,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,120,3.81,457.2,16660.0,United Kingdom,2011-11-23 12:42:00,False,True,False,False,IQR_upper,38.63,11.84,True,False,False,True,False
577150,22114,HOT WATER BOTTLE TEA AND SYMPATHY,50,9.13,456.50000000000006,,United Kingdom,2011-11-18 09:48:00,False,False,False,False,IQR_upper,38.63,11.82,True,False,False,True,False
562439,20829,GLITTER HANGING BUTTERFLY STRING,270,1.69,456.3,12931.0,United Kingdom,2011-08-04 18:06:00,False,True,False,False,IQR_upper,38.63,11.81,True,False,True,True,False
569334,22992,REVOLVER WOODEN RULER ,276,1.65,455.4,12931.0,United Kingdom,2011-10-03 13:53:00,False,True,False,False,IQR_upper,38.63,11.79,True,False,True,True,False
580178,71477,COLOURED GLASS STAR T-LIGHT HOLDER,144,3.16,455.04,16013.0,United Kingdom,2011-12-02 11:53:00,False,True,False,False,IQR_upper,38.63,11.78,True,False,True,True,False
541220,22305,COFFEE MUG PINK PAISLEY DESIGN,216,2.1,453.6,14156.0,EIRE,2011-01-14 14:11:00,False,True,False,False,IQR_upper,38.63,11.74,True,True,True,True,False
546263,22305,COFFEE MUG PINK PAISLEY DESIGN,216,2.1,453.6,14156.0,EIRE,2011-03-10 15:01:00,False,True,False,False,IQR_upper,38.63,11.74,True,True,True,True,False
537640,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,67,6.77,453.59,,United Kingdom,2010-12-07 15:31:00,False,False,False,False,IQR_upper,38.63,11.74,True,False,False,True,False
560938,47566,PARTY BUNTING,42,10.79,453.17999999999995,,United Kingdom,2011-07-22 11:16:00,False,False,False,False,IQR_upper,38.63,11.73,False,False,False,False,False
580754,22355,CHARLOTTE BAG SUKI DESIGN,184,2.46,452.64,,United Kingdom,2011-12-06 10:05:00,False,False,False,False,IQR_upper,38.63,11.72,True,False,False,True,False
580178,79321,CHILLI LIGHTS,96,4.7,451.20000000000005,16013.0,United Kingdom,2011-12-02 11:53:00,False,True,False,False,IQR_upper,38.63,11.68,True,False,True,True,False
536784,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,240,1.88,451.2,15061.0,United Kingdom,2010-12-02 15:20:00,False,True,False,False,IQR_upper,38.63,11.68,True,False,True,True,False
538191,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,240,1.88,451.2,15061.0,United Kingdom,2010-12-10 10:49:00,False,True,False,False,IQR_upper,38.63,11.68,True,False,True,True,False
545475,22960,JAM MAKING SET WITH JARS,120,3.75,450.0,12415.0,Australia,2011-03-03 10:59:00,False,True,False,False,IQR_upper,38.63,11.65,True,True,True,True,False
574352,23530,WALL ART ONLY ONE PERSON ,126,3.57,449.82,18102.0,United Kingdom,2011-11-04 10:38:00,False,True,False,False,IQR_upper,38.63,11.65,True,False,True,True,False
572196,23530,WALL ART ONLY ONE PERSON ,126,3.57,449.82,18102.0,United Kingdom,2011-10-21 11:54:00,False,True,False,False,IQR_upper,38.63,11.65,True,False,True,True,False
581457,23530,WALL ART ONLY ONE PERSON ,126,3.57,449.82,18102.0,United Kingdom,2011-12-08 18:43:00,False,True,False,False,IQR_upper,38.63,11.65,True,False,True,True,False
574058,23084,RABBIT NIGHT LIGHT,216,2.08,449.28000000000003,14646.0,Netherlands,2011-11-02 14:10:00,False,True,False,False,IQR_upper,38.63,11.63,True,True,True,True,False
575189,22504,CABIN BAG VINTAGE RETROSPOT,18,24.95,449.09999999999997,13029.0,United Kingdom,2011-11-09 09:13:00,False,True,False,False,IQR_upper,38.63,11.63,False,False,False,False,False
576365,21889,WOODEN BOX OF DOMINOES,152,2.95,448.40000000000003,,United Kingdom,2011-11-14 17:55:00,False,False,False,False,IQR_upper,38.63,11.61,True,False,False,True,False
581175,23569,TRADTIONAL ALPHABET STAMP SET,108,4.15,448.20000000000005,14646.0,Netherlands,2011-12-07 15:16:00,False,True,False,False,IQR_upper,38.63,11.6,True,True,True,True,False
562955,21931,JUMBO STORAGE BAG SUKI,108,4.13,446.03999999999996,,United Kingdom,2011-08-11 10:14:00,False,False,False,False,IQR_upper,38.63,11.55,True,False,False,True,False
580146,22355,CHARLOTTE BAG SUKI DESIGN,181,2.46,445.26,,United Kingdom,2011-12-02 10:07:00,False,False,False,False,IQR_upper,38.63,11.53,True,False,False,True,False
538351,22112,CHOCOLATE HOT WATER BOTTLE,35,12.72,445.20000000000005,,United Kingdom,2010-12-10 15:17:00,False,False,False,False,IQR_upper,38.63,11.53,False,False,False,False,False
538877,22112,CHOCOLATE HOT WATER BOTTLE,35,12.72,445.20000000000005,,United Kingdom,2010-12-14 15:29:00,False,False,False,False,IQR_upper,38.63,11.53,False,False,False,False,False
543057,21915,RED  HARMONICA IN BOX ,420,1.06,445.20000000000005,16333.0,United Kingdom,2011-02-03 10:50:00,False,True,False,False,IQR_upper,38.63,11.53,True,False,True,True,False
579501,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,64,6.95,444.8,14088.0,United Kingdom,2011-11-29 16:16:00,False,True,False,False,IQR_upper,38.63,11.52,True,False,True,True,False
561645,23157,SET OF 6 NATIVITY MAGNETS ,240,1.85,444.0,14911.0,EIRE,2011-07-28 15:16:00,False,True,False,False,IQR_upper,38.63,11.5,True,True,True,True,False
579189,21166,COOK WITH WINE METAL SIGN ,240,1.85,444.0,16684.0,United Kingdom,2011-11-28 15:34:00,False,True,False,False,IQR_upper,38.63,11.5,True,False,True,True,False
550122,22149,FELTCRAFT 6 FLOWER FRIENDS,240,1.85,444.0,12931.0,United Kingdom,2011-04-14 12:39:00,False,True,False,False,IQR_upper,38.63,11.5,True,False,True,True,False
556927,21166,COOK WITH WINE METAL SIGN ,240,1.85,444.0,14156.0,EIRE,2011-06-15 14:47:00,False,True,False,False,IQR_upper,38.63,11.5,True,True,True,True,False
562374,23157,SET OF 6 NATIVITY MAGNETS ,240,1.85,444.0,14911.0,EIRE,2011-08-04 14:40:00,False,True,False,False,IQR_upper,38.63,11.5,True,True,True,True,False
580665,21166,COOK WITH WINE METAL SIGN ,240,1.85,444.0,16684.0,United Kingdom,2011-12-05 14:06:00,False,True,False,False,IQR_upper,38.63,11.5,True,False,True,True,False
563590,23286,BLUE VINTAGE SPOT BEAKER,410,1.08,442.8,17450.0,United Kingdom,2011-08-17 20:02:00,False,True,False,False,IQR_upper,38.63,11.46,True,False,True,True,False
577844,22355,CHARLOTTE BAG SUKI DESIGN,180,2.46,442.8,,United Kingdom,2011-11-22 10:41:00,False,False,False,False,IQR_upper,38.63,11.46,True,False,False,True,False
566164,47566,PARTY BUNTING,41,10.79,442.39,,United Kingdom,2011-09-09 11:56:00,False,False,False,False,IQR_upper,38.63,11.45,False,False,False,False,False
557125,23285,PINK VINTAGE SPOT BEAKER,612,0.72,440.64,17450.0,United Kingdom,2011-06-16 18:40:00,False,True,False,False,IQR_upper,38.63,11.41,True,False,True,True,False
557125,23288,GREEN VINTAGE SPOT BEAKER,612,0.72,440.64,17450.0,United Kingdom,2011-06-16 18:40:00,False,True,False,False,IQR_upper,38.63,11.41,True,False,True,True,False
576512,22823,CHEST NATURAL WOOD 20 DRAWERS,4,110.0,440.0,15524.0,United Kingdom,2011-11-15 12:09:00,False,True,False,False,IQR_upper,38.63,11.39,False,False,False,False,False
541426,22823,CHEST NATURAL WOOD 20 DRAWERS,4,110.0,440.0,18233.0,United Kingdom,2011-01-18 08:44:00,False,True,False,False,IQR_upper,38.63,11.39,False,False,False,False,False
553339,23142,IVORY WIRE KITCHEN ORGANISER,48,9.15,439.20000000000005,15125.0,United Kingdom,2011-05-16 12:19:00,False,True,False,False,IQR_upper,38.63,11.37,False,False,True,True,False
581497,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,9.13,438.24,,United Kingdom,2011-12-09 10:23:00,False,False,False,False,IQR_upper,38.63,11.35,False,False,False,False,False
569724,22423,REGENCY CAKESTAND 3 TIER,40,10.95,438.0,15061.0,United Kingdom,2011-10-06 09:35:00,False,True,False,False,IQR_upper,38.63,11.34,False,False,True,True,False
568537,22423,REGENCY CAKESTAND 3 TIER,40,10.95,438.0,15061.0,United Kingdom,2011-09-27 14:04:00,False,True,False,False,IQR_upper,38.63,11.34,False,False,True,True,False
556723,22507,MEMO BOARD RETROSPOT  DESIGN,112,3.91,437.92,18102.0,United Kingdom,2011-06-14 11:25:00,False,True,False,False,IQR_upper,38.63,11.34,True,False,True,True,False
556726,22507,MEMO BOARD RETROSPOT  DESIGN,112,3.9,436.8,18102.0,United Kingdom,2011-06-14 11:31:00,False,True,False,False,IQR_upper,38.63,11.31,True,False,True,True,False
580519,22355,CHARLOTTE BAG SUKI DESIGN,177,2.46,435.42,,United Kingdom,2011-12-04 14:51:00,False,False,False,False,IQR_upper,38.63,11.27,True,False,False,True,False
561051,23206,LUNCH BAG APPLE DESIGN,300,1.45,435.0,16684.0,United Kingdom,2011-07-24 13:11:00,False,True,False,False,IQR_upper,38.63,11.26,True,False,True,True,False
558262,23206,LUNCH BAG APPLE DESIGN,300,1.45,435.0,14646.0,Netherlands,2011-06-28 08:45:00,False,True,False,False,IQR_upper,38.63,11.26,True,True,True,True,False
547045,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,128,3.39,433.92,17856.0,United Kingdom,2011-03-20 11:37:00,False,True,False,False,IQR_upper,38.63,11.23,True,False,True,True,False
537434,22423,REGENCY CAKESTAND 3 TIER,34,12.72,432.48,,United Kingdom,2010-12-06 16:57:00,False,False,False,False,IQR_upper,38.63,11.2,False,False,False,False,False
539750,22654,DELUXE SEWING KIT ,34,12.72,432.48,,United Kingdom,2010-12-21 15:40:00,False,False,False,False,IQR_upper,38.63,11.2,False,False,False,False,False
548736,21439,BASKET OF TOADSTOOLS,408,1.06,432.48,13984.0,United Kingdom,2011-04-04 11:01:00,False,True,False,False,IQR_upper,38.63,11.2,True,False,False,True,False
550711,22507,MEMO BOARD RETROSPOT  DESIGN,112,3.86,432.32,18102.0,United Kingdom,2011-04-20 11:06:00,False,True,False,False,IQR_upper,38.63,11.19,True,False,True,True,False
550122,22197,SMALL POPCORN HOLDER,600,0.72,432.0,12931.0,United Kingdom,2011-04-14 12:39:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
551951,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,18094.0,United Kingdom,2011-05-05 11:46:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
557092,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,12908.0,United Kingdom,2011-06-16 15:39:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,False,True,False
562917,22197,POPCORN HOLDER,600,0.72,432.0,17949.0,United Kingdom,2011-08-10 13:43:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
569420,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,16881.0,United Kingdom,2011-10-04 10:33:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,False,True,False
559013,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,13414.0,United Kingdom,2011-07-05 12:52:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,False,True,False
548359,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,14828.0,United Kingdom,2011-03-30 15:31:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
548627,22440,BALLOON WATER BOMB PACK OF 35,1200,0.36,432.0,16333.0,United Kingdom,2011-04-01 12:19:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
564583,22197,POPCORN HOLDER,600,0.72,432.0,17949.0,United Kingdom,2011-08-26 11:24:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
573002,23346,SPACEBOY BEAKER,400,1.08,432.0,14646.0,Netherlands,2011-10-27 12:09:00,False,True,False,False,IQR_upper,38.63,11.18,True,True,True,True,False
556267,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,13694.0,United Kingdom,2011-06-09 19:33:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
545644,22440,BALLOON WATER BOMB PACK OF 35,1200,0.36,432.0,16333.0,United Kingdom,2011-03-04 12:37:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
561809,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,16684.0,United Kingdom,2011-07-29 15:12:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
551314,22440,BALLOON WATER BOMB PACK OF 35,1200,0.36,432.0,16333.0,United Kingdom,2011-04-27 15:07:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
553607,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,16684.0,United Kingdom,2011-05-18 10:47:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
540264,22197,SMALL POPCORN HOLDER,600,0.72,432.0,17949.0,United Kingdom,2011-01-06 10:20:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
567290,23346,SPACEBOY BEAKER,400,1.08,432.0,14646.0,Netherlands,2011-09-19 11:54:00,False,True,False,False,IQR_upper,38.63,11.18,True,True,True,True,False
567290,23345, DOLLY GIRL BEAKER,400,1.08,432.0,14646.0,Netherlands,2011-09-19 11:54:00,False,True,False,False,IQR_upper,38.63,11.18,True,True,True,True,False
551062,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,18092.0,United Kingdom,2011-04-26 12:16:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
572035,23345, DOLLY GIRL BEAKER,400,1.08,432.0,14646.0,Netherlands,2011-10-20 12:03:00,False,True,False,False,IQR_upper,38.63,11.18,True,True,True,True,False
553546,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,12415.0,Australia,2011-05-17 15:42:00,False,True,False,False,IQR_upper,38.63,11.18,True,True,True,True,False
563074,22197,POPCORN HOLDER,600,0.72,432.0,12931.0,United Kingdom,2011-08-11 15:58:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
543994,22197,SMALL POPCORN HOLDER,600,0.72,432.0,12931.0,United Kingdom,2011-02-15 10:41:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
549927,15036,ASSORTED COLOURS SILK FAN,600,0.72,432.0,16684.0,United Kingdom,2011-04-13 10:19:00,False,True,False,False,IQR_upper,38.63,11.18,True,False,True,True,False
539750,22355,CHARLOTTE BAG SUKI DESIGN,172,2.51,431.71999999999997,,United Kingdom,2010-12-21 15:40:00,False,False,False,False,IQR_upper,38.63,11.18,True,False,False,True,False
562846,47566,PARTY BUNTING,40,10.79,431.59999999999997,,United Kingdom,2011-08-10 09:29:00,False,False,False,False,IQR_upper,38.63,11.17,False,False,False,False,False
548162,22355,CHARLOTTE BAG SUKI DESIGN,175,2.46,430.5,,United Kingdom,2011-03-29 13:42:00,False,False,False,False,IQR_upper,38.63,11.15,True,False,False,True,False
560919,47566,PARTY BUNTING,100,4.3,430.0,15971.0,United Kingdom,2011-07-21 18:31:00,False,True,False,False,IQR_upper,38.63,11.13,True,False,True,True,False
571595,47566,PARTY BUNTING,100,4.3,430.0,15971.0,United Kingdom,2011-10-18 10:52:00,False,True,False,False,IQR_upper,38.63,11.13,True,False,True,True,False
